CASENO,PED_SEX,ped_stus,PED_INJ,intox,VEHNO,PED_AGE
2016021296,1.0,3,7,4.0,1,58
2016021489,1.0,3,6,4.0,1,16
2016021489,1.0,3,6,4.0,1,16
2016021492,2.0,3,6,4.0,1,52
2016021492,2.0,3,6,4.0,1,52
2016021533,1.0,4,7,4.0,1,42
2016021533,1.0,4,7,4.0,1,42
2016021582,,3,7,9.0,1,.
2016021582,,3,7,9.0,1,.
2016021676,1.0,3,6,4.0,1,52
2016021676,1.0,3,6,4.0,1,52
2016021788,1.0,3,7,2.0,1,32
2016021788,1.0,3,7,2.0,1,32
2016021797,1.0,4,7,4.0,1,36
2016021797,1.0,4,7,4.0,1,36
2016021883,1.0,4,6,4.0,1,17
2016021883,1.0,4,6,4.0,1,17
2016022015,1.0,4,6,4.0,1,37
2016022015,1.0,4,6,4.0,1,37
2016022056,1.0,3,7,4.0,1,50
2016022056,1.0,3,7,4.0,1,50
2016022431,1.0,3,6,4.0,1,30
2016022431,1.0,3,6,4.0,1,30
2016022456,1.0,4,7,4.0,1,53
2016022456,1.0,4,7,4.0,1,53
2016022513,1.0,3,7,4.0,1,25
2016022513,1.0,3,7,4.0,1,25
2016022530,1.0,4,2,1.0,1,31
2016022530,1.0,4,2,1.0,1,31
2016022561,1.0,4,5,4.0,1,49
2016022561,1.0,4,5,4.0,1,49
2016022564,1.0,3,1,4.0,1,26
2016022564,1.0,3,1,4.0,1,26
2016022825,2.0,3,7,4.0,1,37
2016022825,2.0,3,7,4.0,1,37
2016022920,1.0,4,7,9.0,1,.
2016022920,1.0,4,7,9.0,1,.
2016023093,1.0,4,7,4.0,1,50
2016023093,1.0,4,7,4.0,1,50
2016023147,1.0,4,6,4.0,1,21
2016023147,1.0,4,6,4.0,1,21
2016023241,1.0,4,1,4.0,1,54
2016023241,1.0,4,1,4.0,1,54
2016023263,1.0,4,7,4.0,1,25
2016023263,1.0,4,7,4.0,1,25
2016023351,1.0,4,7,4.0,1,28
2016023351,1.0,4,7,4.0,1,28
2016023362,,3,0,,1,.
2016023362,,3,0,,1,.
2016023379,2.0,3,6,4.0,1,0
2016023379,2.0,3,6,4.0,1,0
2016023400,2.0,4,7,4.0,1,22
2016023400,2.0,4,7,4.0,1,22
2016023410,1.0,4,7,4.0,1,65
2016023410,1.0,4,7,4.0,1,65
2016023544,1.0,4,7,4.0,1,31
2016023544,1.0,4,7,4.0,1,31
2016023559,1.0,3,7,4.0,1,22
2016023559,1.0,3,7,4.0,1,22
2016023623,1.0,4,6,4.0,1,10
2016023623,1.0,4,6,4.0,1,10
2016023624,1.0,4,0,4.0,1,31
2016023624,1.0,4,0,4.0,1,31
2016023699,1.0,4,6,1.0,1,53
2016023699,1.0,4,6,1.0,1,53
2016023772,1.0,4,1,4.0,1,56
2016023772,1.0,4,1,4.0,1,56
2016024103,2.0,3,7,4.0,1,65
2016024103,2.0,3,7,4.0,1,65
2016024385,1.0,3,5,4.0,1,62
2016024385,1.0,3,5,4.0,1,62
2016024420,1.0,3,1,4.0,1,19
2016024420,1.0,3,1,4.0,1,19
2016024420,2.0,3,7,4.0,1,16
2016024482,1.0,3,6,3.0,1,70
2016024482,1.0,3,6,3.0,1,70
2016024580,1.0,3,6,9.0,1,25
2016024580,1.0,3,6,9.0,1,25
2016024612,1.0,3,6,4.0,1,75
2016024612,1.0,3,6,4.0,1,75
2016024616,1.0,4,7,4.0,1,55
2016024616,1.0,4,7,4.0,1,55
2016024625,2.0,3,6,4.0,1,42
2016024625,2.0,3,6,4.0,1,42
2016024690,1.0,3,6,4.0,1,62
2016024690,1.0,3,6,4.0,1,62
2016024829,1.0,3,7,4.0,1,31
2016024829,1.0,3,7,4.0,1,31
2016024870,2.0,4,7,4.0,1,27
2016024870,2.0,4,7,4.0,1,27
2016024889,1.0,4,6,4.0,1,16
2016024889,1.0,4,6,4.0,1,16
2016025407,1.0,4,6,4.0,1,52
2016025407,1.0,4,6,4.0,1,52
2016025526,2.0,4,6,4.0,1,12
2016025526,2.0,4,6,4.0,1,12
2016025610,1.0,4,7,4.0,1,15
2016025610,1.0,4,7,4.0,1,15
2016025619,1.0,3,7,,1,45
2016025619,1.0,3,7,,1,45
2016025701,1.0,3,8,1.0,1,54
2016025701,1.0,3,8,1.0,1,54
2016025775,1.0,3,5,9.0,1,22
2016025775,1.0,3,5,9.0,1,22
2016025932,1.0,4,6,4.0,1,52
2016025932,1.0,4,6,4.0,1,52
2016025994,1.0,3,5,4.0,1,16
2016025994,1.0,3,5,4.0,1,16
2016026016,2.0,4,7,9.0,1,50
2016026016,2.0,4,7,9.0,1,50
2016026074,1.0,3,6,4.0,1,38
2016026074,1.0,3,6,4.0,1,38
2016026098,1.0,3,7,3.0,1,36
2016026098,1.0,3,7,3.0,1,36
2016026206,1.0,4,1,4.0,1,15
2016026206,1.0,4,1,4.0,1,15
2016026391,1.0,4,7,4.0,1,42
2016026391,1.0,4,7,4.0,1,42
2016026725,1.0,3,6,4.0,1,66
2016026725,1.0,3,6,4.0,1,66
2016026788,1.0,4,6,4.0,1,19
2016026788,1.0,4,6,4.0,1,19
2016026810,1.0,4,7,4.0,1,46
2016026810,1.0,4,7,4.0,1,46
2016026810,2.0,4,5,4.0,1,60
2016026846,2.0,3,7,4.0,1,7
2016026846,2.0,3,7,4.0,1,7
2016026891,2.0,4,6,4.0,1,20
2016026891,2.0,4,6,4.0,1,20
2016027064,2.0,3,6,,1,20
2016027064,2.0,3,6,,1,20
2016027073,1.0,4,1,9.0,1,52
2016027073,1.0,4,1,9.0,1,52
2016027138,2.0,3,6,4.0,1,12
2016027138,2.0,3,6,4.0,1,12
2016027224,1.0,4,6,4.0,1,32
2016027224,1.0,4,6,4.0,1,32
2016027331,1.0,4,7,4.0,1,59
2016027331,1.0,4,7,4.0,1,59
2016027391,1.0,3,6,4.0,1,61
2016027391,1.0,3,6,4.0,1,61
2016027436,1.0,4,4,9.0,1,49
2016027436,1.0,4,4,9.0,1,49
2016027495,1.0,4,6,4.0,1,30
2016027495,1.0,4,6,4.0,1,30
2016027573,1.0,3,3,9.0,1,22
2016027573,1.0,3,3,9.0,1,22
2016027661,1.0,3,3,9.0,1,20
2016027661,1.0,3,3,9.0,1,20
2016027687,1.0,3,2,9.0,1,28
2016027687,1.0,3,2,9.0,1,28
2016027865,1.0,4,1,4.0,1,56
2016027865,1.0,4,1,4.0,1,56
2016028000,1.0,4,6,4.0,1,66
2016028000,1.0,4,6,4.0,1,66
2016028028,1.0,4,6,4.0,1,68
2016028028,1.0,4,6,4.0,1,68
2016028041,1.0,4,2,9.0,1,21
2016028041,1.0,4,2,9.0,1,21
2016028070,1.0,3,5,9.0,1,22
2016028070,1.0,3,5,9.0,1,22
2016028161,1.0,3,6,1.0,1,19
2016028161,1.0,3,6,1.0,1,19
2016028204,1.0,4,6,4.0,1,19
2016028204,1.0,4,6,4.0,1,19
2016028210,1.0,3,6,4.0,1,60
2016028210,1.0,3,6,4.0,1,60
2016028436,1.0,3,5,9.0,1,31
2016028436,1.0,3,5,9.0,1,31
2016028445,1.0,4,6,4.0,1,48
2016028445,1.0,4,6,4.0,1,48
2016028454,1.0,3,7,9.0,1,49
2016028454,1.0,3,7,9.0,1,49
2016028459,1.0,4,1,4.0,1,51
2016028459,1.0,4,1,4.0,1,51
2016028767,1.0,4,6,4.0,1,55
2016028767,1.0,4,6,4.0,1,55
2016028965,2.0,4,6,4.0,1,62
2016028965,2.0,4,6,4.0,1,62
2016029017,1.0,3,6,4.0,1,22
2016029017,1.0,3,6,4.0,1,22
2016029091,1.0,3,7,9.0,1,54
2016029091,1.0,3,7,9.0,1,54
2016029110,2.0,3,7,9.0,1,31
2016029110,2.0,3,7,9.0,1,31
2016029300,1.0,4,1,4.0,1,43
2016029300,1.0,4,1,4.0,1,43
2016029534,1.0,4,6,4.0,1,52
2016029534,1.0,4,6,4.0,1,52
2016029698,2.0,3,6,9.0,1,48
2016029698,2.0,3,6,9.0,1,48
2016029768,1.0,4,7,4.0,1,25
2016029768,1.0,4,7,4.0,1,25
2016029884,1.0,3,6,4.0,1,22
2016029884,1.0,3,6,4.0,1,22
2016029947,2.0,3,7,4.0,1,35
2016029947,2.0,3,7,4.0,1,35
2016030026,2.0,4,6,4.0,1,27
2016030026,2.0,4,6,4.0,1,27
2016030076,1.0,3,6,4.0,1,16
2016030076,1.0,3,6,4.0,1,16
2016030089,2.0,4,6,9.0,1,.
2016030089,2.0,4,6,9.0,1,.
2016030322,2.0,4,7,4.0,1,19
2016030322,2.0,4,7,4.0,1,19
2016030404,1.0,3,7,9.0,1,22
2016030404,1.0,3,7,9.0,1,22
2016030587,1.0,4,7,4.0,1,60
2016030587,1.0,4,7,4.0,1,60
2016031169,1.0,3,6,1.0,1,52
2016031169,1.0,3,6,1.0,1,52
2016031317,1.0,4,7,4.0,1,17
2016031317,1.0,4,7,4.0,1,17
2016031351,2.0,4,7,4.0,1,45
2016031351,2.0,4,7,4.0,1,45
2016031561,2.0,4,6,9.0,1,23
2016031561,2.0,4,6,9.0,1,23
2016031573,1.0,4,6,4.0,1,23
2016031573,1.0,4,6,4.0,1,23
2016031596,2.0,3,6,4.0,1,63
2016031596,2.0,3,6,4.0,1,63
2016031652,2.0,3,7,4.0,1,57
2016031652,2.0,3,7,4.0,1,57
2016031662,1.0,4,7,4.0,1,38
2016031662,1.0,4,7,4.0,1,38
2016031717,2.0,4,6,4.0,1,37
2016031717,2.0,4,6,4.0,1,37
2016031731,1.0,4,6,4.0,1,39
2016031731,1.0,4,6,4.0,1,39
2016031752,2.0,3,5,9.0,1,32
2016031752,2.0,3,5,9.0,1,32
2016031784,2.0,3,1,4.0,1,3
2016031784,2.0,3,1,4.0,1,3
2016031784,2.0,3,1,4.0,1,59
2016031842,1.0,3,6,4.0,1,64
2016031842,1.0,3,6,4.0,1,64
2016031851,1.0,3,6,4.0,1,82
2016031851,1.0,3,6,4.0,1,82
2016032008,1.0,4,5,9.0,1,55
2016032008,1.0,4,5,9.0,1,55
2016032217,1.0,4,7,4.0,1,55
2016032217,1.0,4,7,4.0,1,55
2016032528,1.0,4,7,4.0,1,40
2016032528,1.0,4,7,4.0,1,40
2016032589,1.0,3,4,9.0,1,90
2016032589,1.0,3,4,9.0,1,90
2016032606,1.0,3,5,4.0,1,67
2016032606,1.0,3,5,4.0,1,67
2016032627,1.0,3,7,4.0,1,51
2016032627,1.0,3,7,4.0,1,51
2016032856,2.0,3,0,4.0,1,60
2016032856,2.0,3,0,4.0,1,60
2016032890,1.0,4,6,4.0,1,55
2016032890,1.0,4,6,4.0,1,55
2016032916,1.0,4,7,4.0,1,57
2016032916,1.0,4,7,4.0,1,57
2016033064,1.0,4,1,4.0,1,46
2016033064,1.0,4,1,4.0,1,46
2016033150,2.0,3,6,4.0,1,53
2016033150,2.0,3,6,4.0,1,53
2016033190,1.0,4,6,4.0,1,61
2016033190,1.0,4,6,4.0,1,61
2016033217,1.0,4,7,4.0,1,14
2016033217,1.0,4,7,4.0,1,14
2016033220,1.0,4,7,4.0,1,30
2016033220,1.0,4,7,4.0,1,30
2016033281,1.0,4,7,4.0,1,16
2016033281,1.0,4,7,4.0,1,16
2016033316,2.0,3,1,4.0,1,33
2016033316,2.0,3,1,4.0,1,33
2016033317,1.0,4,7,,1,52
2016033317,1.0,4,7,,1,52
2016033426,1.0,3,7,4.0,1,54
2016033426,1.0,3,7,4.0,1,54
2016033426,2.0,3,7,4.0,1,23
2016033480,1.0,4,6,4.0,1,29
2016033480,1.0,4,6,4.0,1,29
2016033516,1.0,3,7,4.0,1,50
2016033516,1.0,3,7,4.0,1,50
2016033567,2.0,3,7,4.0,1,57
2016033567,2.0,3,7,4.0,1,57
2016033658,1.0,4,5,4.0,1,19
2016033658,1.0,4,5,4.0,1,19
2016033722,1.0,4,6,4.0,1,44
2016033722,1.0,4,6,4.0,1,44
2016033848,1.0,4,7,4.0,1,35
2016033848,1.0,4,7,4.0,1,35
2016033887,1.0,3,6,4.0,1,34
2016033887,1.0,3,6,4.0,1,34
2016033958,1.0,3,5,9.0,1,16
2016033958,1.0,3,5,9.0,1,16
2016033976,1.0,4,7,4.0,1,35
2016033976,1.0,4,7,4.0,1,35
2016033991,2.0,3,5,4.0,1,20
2016033991,2.0,3,5,4.0,1,20
2016033997,2.0,4,6,4.0,1,25
2016033997,2.0,4,6,4.0,1,25
2016034126,2.0,4,6,4.0,1,66
2016034126,2.0,4,6,4.0,1,66
2016034156,1.0,4,7,9.0,1,43
2016034156,1.0,4,7,9.0,1,43
2016034159,1.0,4,7,4.0,1,18
2016034159,1.0,4,7,4.0,1,18
2016034345,1.0,3,0,9.0,1,.
2016034345,1.0,3,0,9.0,1,.
2016034441,2.0,3,7,4.0,1,25
2016034441,2.0,3,7,4.0,1,25
2016034483,1.0,4,7,4.0,1,24
2016034483,1.0,4,7,4.0,1,24
2016034618,1.0,4,7,4.0,1,11
2016034618,1.0,4,7,4.0,1,11
2016034716,2.0,4,6,4.0,1,31
2016034716,2.0,4,6,4.0,1,31
2016034831,2.0,3,7,4.0,1,50
2016034831,2.0,3,7,4.0,1,50
2016034890,2.0,3,6,4.0,1,27
2016034890,2.0,3,6,4.0,1,27
2016034891,,3,0,,1,.
2016034891,,3,0,,1,.
2016034956,1.0,4,7,4.0,1,42
2016034956,1.0,4,7,4.0,1,42
2016034958,1.0,4,6,,1,10
2016034958,1.0,4,6,,1,10
2016034958,2.0,3,6,4.0,1,2
2016034990,1.0,4,7,4.0,1,39
2016034990,1.0,4,7,4.0,1,39
2016035124,1.0,4,7,4.0,1,20
2016035124,1.0,4,7,4.0,1,20
2016035157,1.0,3,5,1.0,1,47
2016035157,1.0,3,5,1.0,1,47
2016035174,2.0,3,7,4.0,1,66
2016035174,2.0,3,7,4.0,1,66
2016035198,1.0,4,6,4.0,1,40
2016035198,1.0,4,6,4.0,1,40
2016035214,2.0,3,7,4.0,1,60
2016035214,2.0,3,7,4.0,1,60
2016035281,1.0,3,2,9.0,1,19
2016035281,1.0,3,2,9.0,1,19
2016035391,1.0,3,7,4.0,1,23
2016035391,1.0,3,7,4.0,1,23
2016035404,1.0,4,6,4.0,1,23
2016035404,1.0,4,6,4.0,1,23
2016035409,2.0,3,7,4.0,1,4
2016035409,2.0,3,7,4.0,1,4
2016035409,2.0,3,7,4.0,1,6
2016035497,1.0,4,6,4.0,1,18
2016035497,1.0,4,6,4.0,1,18
2016035631,2.0,3,5,9.0,1,19
2016035631,2.0,3,5,9.0,1,19
2016035701,1.0,3,7,4.0,1,12
2016035701,1.0,3,7,4.0,1,12
2016035760,1.0,4,6,4.0,1,58
2016035760,1.0,4,6,4.0,1,58
2016035840,2.0,4,6,4.0,1,30
2016035840,2.0,4,6,4.0,1,30
2016035935,2.0,3,7,4.0,1,39
2016035935,2.0,3,7,4.0,1,39
2016035955,2.0,3,6,4.0,1,14
2016035955,2.0,3,6,4.0,1,14
2016036203,1.0,3,5,4.0,1,61
2016036203,1.0,3,5,4.0,1,61
2016036280,2.0,3,4,1.0,1,56
2016036280,2.0,3,4,1.0,1,56
2016036283,2.0,4,7,9.0,1,28
2016036283,2.0,4,7,9.0,1,28
2016036316,1.0,4,1,4.0,1,17
2016036316,1.0,4,1,4.0,1,17
2016036439,1.0,3,7,4.0,1,27
2016036439,1.0,3,7,4.0,1,27
2016036445,1.0,3,2,9.0,1,55
2016036445,1.0,3,2,9.0,1,55
2016036495,1.0,4,7,4.0,1,12
2016036495,1.0,4,7,4.0,1,12
2016036556,2.0,3,5,4.0,1,55
2016036556,2.0,3,5,4.0,1,55
2016036596,1.0,4,6,4.0,1,51
2016036596,1.0,4,6,4.0,1,51
2016036683,1.0,4,7,4.0,1,14
2016036683,1.0,4,7,4.0,1,14
2016036790,1.0,4,7,4.0,1,27
2016036790,1.0,4,7,4.0,1,27
2016036897,1.0,3,5,9.0,1,56
2016036897,1.0,3,5,9.0,1,56
2016036906,2.0,3,6,4.0,1,37
2016036906,2.0,3,6,4.0,1,37
2016037004,2.0,3,7,9.0,1,33
2016037004,2.0,3,7,9.0,1,33
2016037009,2.0,3,6,4.0,1,35
2016037009,2.0,3,6,4.0,1,35
2016037115,1.0,4,6,4.0,1,29
2016037115,1.0,4,6,4.0,1,29
2016037198,2.0,3,6,9.0,1,56
2016037198,2.0,3,6,9.0,1,56
2016037204,2.0,3,6,4.0,1,83
2016037204,2.0,3,6,4.0,1,83
2016037370,1.0,4,2,4.0,1,71
2016037370,1.0,4,2,4.0,1,71
2016037401,1.0,3,4,9.0,1,67
2016037401,1.0,3,4,9.0,1,67
2016037437,1.0,4,6,4.0,1,21
2016037437,1.0,4,6,4.0,1,21
2016037509,1.0,3,5,4.0,1,41
2016037509,1.0,3,5,4.0,1,41
2016037576,2.0,4,6,4.0,1,45
2016037576,2.0,4,6,4.0,1,45
2016037622,2.0,3,5,9.0,1,60
2016037622,2.0,3,5,9.0,1,60
2016037735,2.0,3,6,4.0,1,30
2016037735,2.0,3,6,4.0,1,30
2016037793,1.0,3,2,9.0,1,.
2016037793,1.0,3,2,9.0,1,.
2016037944,1.0,4,6,4.0,1,13
2016037944,1.0,4,6,4.0,1,13
2016037971,1.0,3,5,3.0,1,.
2016037971,1.0,3,5,3.0,1,.
2016037982,1.0,4,5,4.0,1,32
2016037982,1.0,4,5,4.0,1,32
2016038014,1.0,3,5,9.0,1,32
2016038014,1.0,3,5,9.0,1,32
2016038018,1.0,4,6,4.0,1,40
2016038018,1.0,4,6,4.0,1,40
2016038021,1.0,4,7,4.0,1,30
2016038021,1.0,4,7,4.0,1,30
2016038044,2.0,3,7,4.0,1,48
2016038044,2.0,3,7,4.0,1,48
2016038185,2.0,3,7,4.0,1,53
2016038185,2.0,3,7,4.0,1,53
2016038267,2.0,3,1,4.0,1,24
2016038267,2.0,3,1,4.0,1,24
2016038281,1.0,4,6,4.0,1,26
2016038281,1.0,4,6,4.0,1,26
2016038289,1.0,4,6,4.0,1,62
2016038289,1.0,4,6,4.0,1,62
2016038482,2.0,4,7,4.0,1,65
2016038482,2.0,4,7,4.0,1,65
2016038493,1.0,4,6,4.0,1,23
2016038493,1.0,4,6,4.0,1,23
2016038519,1.0,4,7,9.0,1,29
2016038519,1.0,4,7,9.0,1,29
2016038523,2.0,3,5,9.0,1,37
2016038523,2.0,3,5,9.0,1,37
2016038564,2.0,3,6,9.0,1,49
2016038564,2.0,3,6,9.0,1,49
2016038583,1.0,3,5,9.0,1,50
2016038583,1.0,3,5,9.0,1,50
2016038618,1.0,4,7,4.0,1,55
2016038618,1.0,4,7,4.0,1,55
2016038671,1.0,3,7,4.0,1,30
2016038671,1.0,3,7,4.0,1,30
2016038679,1.0,4,6,4.0,1,20
2016038679,1.0,4,6,4.0,1,20
2016038737,1.0,3,2,9.0,1,22
2016038737,1.0,3,2,9.0,1,22
2016038760,1.0,4,7,4.0,1,23
2016038760,1.0,4,7,4.0,1,23
2016038798,1.0,3,7,4.0,1,32
2016038798,1.0,3,7,4.0,1,32
2016038895,1.0,3,6,4.0,1,55
2016038895,1.0,3,6,4.0,1,55
2016039083,1.0,3,7,4.0,1,54
2016039083,1.0,3,7,4.0,1,54
2016039102,2.0,3,7,4.0,1,51
2016039102,2.0,3,7,4.0,1,51
2016039143,1.0,4,7,4.0,1,18
2016039143,1.0,4,7,4.0,1,18
2016039226,1.0,3,5,1.0,1,20
2016039226,1.0,3,5,1.0,1,20
2016039247,1.0,4,1,4.0,1,14
2016039247,1.0,4,1,4.0,1,14
2016039358,1.0,3,7,4.0,1,79
2016039358,1.0,3,7,4.0,1,79
2016039383,1.0,4,6,4.0,1,45
2016039383,1.0,4,6,4.0,1,45
2016039416,1.0,3,7,4.0,1,16
2016039416,1.0,3,7,4.0,1,16
2016039416,2.0,3,1,4.0,1,24
2016039427,1.0,4,6,4.0,1,28
2016039427,1.0,4,6,4.0,1,28
2016039470,1.0,3,6,4.0,1,13
2016039470,1.0,3,6,4.0,1,13
2016039555,1.0,4,7,9.0,1,67
2016039555,1.0,4,7,9.0,1,67
2016039577,2.0,3,7,9.0,1,40
2016039577,2.0,3,7,9.0,1,40
2016039579,1.0,3,5,4.0,1,30
2016039579,1.0,3,5,4.0,1,30
2016039579,1.0,3,5,4.0,1,47
2016039624,1.0,3,2,9.0,1,25
2016039624,1.0,3,2,9.0,1,25
2016039781,1.0,3,1,4.0,1,61
2016039781,1.0,3,1,4.0,1,61
2016039781,2.0,3,6,4.0,1,61
2016039827,1.0,3,6,1.0,1,37
2016039827,1.0,3,6,1.0,1,37
2016040014,1.0,3,6,3.0,1,34
2016040014,1.0,3,6,3.0,1,34
2016040030,1.0,3,4,9.0,1,45
2016040030,1.0,3,4,9.0,1,45
2016040075,1.0,4,6,4.0,1,67
2016040075,1.0,4,6,4.0,1,67
2016040115,1.0,4,7,4.0,1,46
2016040115,1.0,4,7,4.0,1,46
2016040209,1.0,3,7,9.0,1,33
2016040209,1.0,3,7,9.0,1,33
2016040371,2.0,4,7,9.0,1,18
2016040371,2.0,4,7,9.0,1,18
2016040417,1.0,3,5,9.0,1,60
2016040417,1.0,3,5,9.0,1,60
2016040420,2.0,3,7,4.0,1,50
2016040420,2.0,3,7,4.0,1,50
2016040610,1.0,3,7,,1,34
2016040610,1.0,3,7,,1,34
2016040631,1.0,3,7,9.0,1,61
2016040631,1.0,3,7,9.0,1,61
2016040634,1.0,3,6,4.0,1,50
2016040634,1.0,3,6,4.0,1,50
2016040763,1.0,4,6,4.0,1,12
2016040763,1.0,4,6,4.0,1,12
2016040795,2.0,3,1,4.0,1,20
2016040795,2.0,3,1,4.0,1,20
2016040809,2.0,3,7,4.0,1,10
2016040809,2.0,3,7,4.0,1,10
2016040878,2.0,3,5,1.0,1,26
2016040878,2.0,3,5,1.0,1,26
2016040926,1.0,3,7,3.0,1,19
2016040926,1.0,3,7,3.0,1,19
2016040933,1.0,3,4,9.0,1,29
2016040933,1.0,3,4,9.0,1,29
2016040942,1.0,4,0,4.0,1,51
2016040942,1.0,4,0,4.0,1,51
2016040958,2.0,3,7,4.0,1,84
2016040958,2.0,3,7,4.0,1,84
2016040962,1.0,4,0,4.0,1,47
2016040962,1.0,4,0,4.0,1,47
2016041008,1.0,3,6,1.0,1,48
2016041008,1.0,3,6,1.0,1,48
2016041043,1.0,3,7,1.0,1,60
2016041043,1.0,3,7,1.0,1,60
2016041203,2.0,3,6,4.0,1,73
2016041203,2.0,3,6,4.0,1,73
2016041217,1.0,3,6,3.0,1,51
2016041217,1.0,3,6,3.0,1,51
2016041259,1.0,4,7,4.0,1,13
2016041259,1.0,4,7,4.0,1,13
2016041297,1.0,3,7,4.0,1,69
2016041297,1.0,3,7,4.0,1,69
2016041358,1.0,3,5,9.0,1,73
2016041358,1.0,3,5,9.0,1,73
2016041438,1.0,3,3,9.0,1,46
2016041438,1.0,3,3,9.0,1,46
2016041457,2.0,3,5,4.0,1,57
2016041457,2.0,3,5,4.0,1,57
2016041497,2.0,3,6,4.0,1,50
2016041497,2.0,3,6,4.0,1,50
2016041539,1.0,3,6,4.0,1,51
2016041539,1.0,3,6,4.0,1,51
2016041560,2.0,4,6,4.0,1,35
2016041560,2.0,4,6,4.0,1,35
2016041573,2.0,4,6,4.0,1,67
2016041573,2.0,4,6,4.0,1,67
2016041610,2.0,3,2,9.0,1,57
2016041610,2.0,3,2,9.0,1,57
2016041759,,4,0,9.0,1,.
2016041759,,4,0,9.0,1,.
2016041825,2.0,3,6,4.0,1,20
2016041825,2.0,3,6,4.0,1,20
2016041897,1.0,4,6,4.0,1,51
2016041897,1.0,4,6,4.0,1,51
2016041927,1.0,3,7,4.0,1,46
2016041927,1.0,3,7,4.0,1,46
2016042048,1.0,4,7,4.0,1,38
2016042048,1.0,4,7,4.0,1,38
2016042218,2.0,4,7,2.0,1,34
2016042218,2.0,4,7,2.0,1,34
2016042297,1.0,4,0,9.0,1,.
2016042297,1.0,4,0,9.0,1,.
2016042515,2.0,3,0,1.0,1,37
2016042515,2.0,3,0,1.0,1,37
2016042578,,3,7,,1,20
2016042578,,3,7,,1,20
2016042636,1.0,3,6,4.0,1,60
2016042636,1.0,3,6,4.0,1,60
2016042640,2.0,4,7,4.0,1,10
2016042640,2.0,4,7,4.0,1,10
2016042678,1.0,3,7,4.0,1,54
2016042678,1.0,3,7,4.0,1,54
2016042698,1.0,3,7,4.0,1,69
2016042698,1.0,3,7,4.0,1,69
2016043206,2.0,3,7,4.0,1,23
2016043206,2.0,3,7,4.0,1,23
2016043317,1.0,3,5,9.0,1,51
2016043317,1.0,3,5,9.0,1,51
2016043374,1.0,3,2,9.0,1,37
2016043374,1.0,3,2,9.0,1,37
2016043377,1.0,3,2,1.0,1,25
2016043377,1.0,3,2,1.0,1,25
2016043453,1.0,3,7,1.0,1,53
2016043453,1.0,3,7,1.0,1,53
2016043477,1.0,3,5,9.0,1,55
2016043477,1.0,3,5,9.0,1,55
2016043526,1.0,3,6,4.0,1,42
2016043526,1.0,3,6,4.0,1,42
2016043623,1.0,3,1,4.0,1,43
2016043623,1.0,3,1,4.0,1,43
2016043629,1.0,3,7,4.0,1,23
2016043629,1.0,3,7,4.0,1,23
2016043643,1.0,4,0,9.0,1,.
2016043643,1.0,4,0,9.0,1,.
2016043819,1.0,3,7,9.0,1,34
2016043819,1.0,3,7,9.0,1,34
2016043915,1.0,4,7,4.0,1,27
2016043915,1.0,4,7,4.0,1,27
2016043926,2.0,4,6,4.0,1,51
2016043926,2.0,4,6,4.0,1,51
2016043981,1.0,4,4,9.0,1,31
2016043981,1.0,4,4,9.0,1,31
2016044020,1.0,4,1,4.0,1,28
2016044020,1.0,4,1,4.0,1,28
2016044068,2.0,3,6,4.0,1,26
2016044068,2.0,3,6,4.0,1,26
2016044177,1.0,3,6,4.0,1,12
2016044177,1.0,3,6,4.0,1,12
2016044253,1.0,4,7,4.0,1,26
2016044253,1.0,4,7,4.0,1,26
2016044312,1.0,3,7,4.0,1,25
2016044312,1.0,3,7,4.0,1,25
2016044459,2.0,3,5,4.0,1,26
2016044459,2.0,3,5,4.0,1,26
2016044505,1.0,3,5,9.0,1,33
2016044505,1.0,3,5,9.0,1,33
2016044548,1.0,3,5,9.0,1,18
2016044548,1.0,3,5,9.0,1,18
2016044563,2.0,4,5,9.0,1,32
2016044563,2.0,4,5,9.0,1,32
2016044635,1.0,4,7,4.0,1,44
2016044635,1.0,4,7,4.0,1,44
2016044685,2.0,3,1,4.0,1,31
2016044685,2.0,3,1,4.0,1,31
2016044688,2.0,3,7,4.0,1,70
2016044688,2.0,3,7,4.0,1,70
2016044694,2.0,4,7,4.0,1,19
2016044694,2.0,4,7,4.0,1,19
2016044712,1.0,4,5,4.0,1,12
2016044712,1.0,4,5,4.0,1,12
2016044892,1.0,3,1,3.0,1,42
2016044892,1.0,3,1,3.0,1,42
2016045025,1.0,3,7,4.0,1,15
2016045025,1.0,3,7,4.0,1,15
2016045109,1.0,4,6,9.0,1,45
2016045109,1.0,4,6,9.0,1,45
2016045121,1.0,4,7,4.0,1,33
2016045121,1.0,4,7,4.0,1,33
2016045199,1.0,3,4,4.0,1,19
2016045199,1.0,3,4,4.0,1,19
2016045219,1.0,4,6,4.0,1,20
2016045219,1.0,4,6,4.0,1,20
2016045237,1.0,3,7,4.0,1,54
2016045237,1.0,3,7,4.0,1,54
2016045340,1.0,4,7,4.0,1,50
2016045340,1.0,4,7,4.0,1,50
2016045400,1.0,4,6,4.0,1,19
2016045400,1.0,4,6,4.0,1,19
2016045532,1.0,4,7,4.0,1,57
2016045532,1.0,4,7,4.0,1,57
2016045548,1.0,3,3,9.0,1,65
2016045548,1.0,3,3,9.0,1,65
2016045633,1.0,3,7,4.0,1,48
2016045633,1.0,3,7,4.0,1,48
