CASENO,PED_SEX,ped_stus,PED_INJ,intox,VEHNO,PED_AGE
2015031386,1.0,3,5,9.0,2,35
2015031552,1.0,4,1,9.0,1,55
2015031552,1.0,4,1,9.0,2,55
2015031611,2.0,3,7,4.0,1,18
2015031611,2.0,3,7,4.0,2,18
2015031630,1.0,3,7,1.0,1,35
2015031630,1.0,3,7,1.0,2,35
2015031647,1.0,3,1,9.0,1,19
2015031647,1.0,3,1,9.0,2,19
201503178,1.0,3,5,1.0,1,25
201503178,1.0,3,5,1.0,2,25
2015032080,2.0,4,6,4.0,1,15
2015032080,2.0,4,6,4.0,2,15
2015032174,2.0,3,6,1.0,1,31
2015032174,2.0,3,6,1.0,2,31
2015032194,1.0,4,7,,1,27
2015032194,1.0,4,7,,2,27
2015032378,1.0,3,6,9.0,1,40
2015032378,1.0,3,6,9.0,2,40
2015032460,1.0,3,6,4.0,1,24
2015032460,1.0,3,6,4.0,2,24
2015032527,1.0,3,7,9.0,1,28
2015032527,1.0,3,7,9.0,2,28
2015032546,1.0,3,7,4.0,1,8
2015032546,1.0,3,7,4.0,2,8
2015032675,1.0,4,7,4.0,1,27
2015032675,1.0,4,7,4.0,2,27
2015032686,1.0,4,6,4.0,1,64
2015032686,1.0,4,6,4.0,2,64
2015032809,1.0,4,7,4.0,1,20
2015032809,1.0,4,7,4.0,2,20
2015032819,1.0,3,6,4.0,1,18
2015032819,1.0,3,6,4.0,2,18
2015033008,1.0,4,7,4.0,1,25
2015033008,1.0,4,7,4.0,2,25
2015033047,1.0,4,6,4.0,1,41
2015033047,1.0,4,6,4.0,2,41
2015033117,1.0,4,6,4.0,1,58
2015033117,1.0,4,6,4.0,2,58
2015033117,2.0,4,5,4.0,2,54
2015033271,2.0,3,7,4.0,1,29
2015033271,2.0,3,7,4.0,2,29
2015033288,1.0,4,6,9.0,1,33
2015033288,1.0,4,6,9.0,2,33
2015033292,1.0,3,1,4.0,1,7
2015033292,1.0,3,1,4.0,2,7
2015033292,1.0,3,1,4.0,2,46
2015033312,1.0,4,7,4.0,1,41
2015033312,1.0,4,7,4.0,2,41
2015033323,1.0,4,5,4.0,1,56
2015033323,1.0,4,5,4.0,2,56
2015033343,1.0,3,4,,1,23
2015033343,1.0,3,4,,2,23
2015033344,1.0,4,6,4.0,1,53
2015033344,1.0,4,6,4.0,2,53
2015033346,1.0,3,5,9.0,1,33
2015033346,1.0,3,5,9.0,2,33
2015033361,1.0,4,7,4.0,1,50
2015033361,1.0,4,7,4.0,2,50
2015033466,1.0,3,6,9.0,1,29
2015033466,1.0,3,6,9.0,2,29
2015033515,2.0,3,2,9.0,1,54
2015033515,2.0,3,2,9.0,2,54
2015033574,1.0,3,2,9.0,1,39
2015033574,1.0,3,2,9.0,2,39
2015033577,1.0,3,4,1.0,1,41
2015033577,1.0,3,4,1.0,2,41
2015033615,1.0,3,1,9.0,1,28
2015033615,1.0,3,1,9.0,2,28
2015033666,1.0,3,5,4.0,1,22
2015033666,1.0,3,5,4.0,2,22
2015033678,1.0,4,2,4.0,1,68
2015033678,1.0,4,2,4.0,2,68
2015033699,1.0,3,4,9.0,1,46
2015033699,1.0,3,4,9.0,2,46
2015033715,2.0,4,2,9.0,1,38
2015033715,2.0,4,2,9.0,2,38
2015033736,1.0,4,1,4.0,1,48
2015033736,1.0,4,1,4.0,2,48
2015033740,2.0,3,5,4.0,1,29
2015033740,2.0,3,5,4.0,2,29
2015033776,2.0,3,6,4.0,1,21
2015033776,2.0,3,6,4.0,2,21
2015033791,1.0,3,4,9.0,1,60
2015033791,1.0,3,4,9.0,2,60
2015033808,2.0,3,4,9.0,1,39
2015033808,2.0,3,4,9.0,2,39
2015033833,1.0,3,6,4.0,1,32
2015033833,1.0,3,6,4.0,2,32
2015033842,1.0,3,2,9.0,1,17
2015033842,1.0,3,2,9.0,2,17
2015033909,2.0,3,7,9.0,1,21
2015033909,2.0,3,7,9.0,2,21
2015034044,2.0,3,6,4.0,1,80
2015034044,2.0,3,6,4.0,2,80
2015034192,2.0,3,7,4.0,1,23
2015034192,2.0,3,7,4.0,2,23
2015034224,2.0,4,7,4.0,1,63
2015034224,2.0,4,7,4.0,2,63
2015034233,2.0,4,6,4.0,1,15
2015034233,2.0,4,6,4.0,2,15
2015034281,1.0,3,7,4.0,1,16
2015034281,1.0,3,7,4.0,2,16
2015034298,1.0,3,4,9.0,1,46
2015034298,1.0,3,4,9.0,2,46
2015034375,1.0,4,6,4.0,1,66
2015034375,1.0,4,6,4.0,2,66
201503442,1.0,3,5,3.0,1,65
201503442,1.0,3,5,3.0,2,65
201503446,1.0,3,4,9.0,1,61
201503446,1.0,3,4,9.0,2,61
2015034504,1.0,3,5,9.0,1,67
2015034504,1.0,3,5,9.0,2,67
201503451,1.0,3,6,4.0,1,18
201503451,1.0,3,6,4.0,2,18
2015034611,2.0,3,7,4.0,1,28
2015034611,2.0,3,7,4.0,2,28
201503463,2.0,3,5,9.0,1,24
201503463,2.0,3,5,9.0,2,24
2015034676,1.0,3,5,4.0,1,19
2015034676,1.0,3,5,4.0,2,19
201503468,1.0,3,6,,1,21
201503468,1.0,3,6,,2,21
2015034706,1.0,3,5,9.0,1,50
2015034706,1.0,3,5,9.0,2,50
2015034781,1.0,4,7,4.0,1,29
2015034781,1.0,4,7,4.0,2,29
2015034785,1.0,4,7,4.0,1,40
2015034785,1.0,4,7,4.0,2,40
2015034811,2.0,3,7,4.0,1,20
2015034811,2.0,3,7,4.0,2,20
2015034945,1.0,4,7,4.0,1,44
2015034945,1.0,4,7,4.0,2,44
201503504,1.0,3,7,4.0,1,19
201503504,1.0,3,7,4.0,2,19
201503504,1.0,3,7,4.0,2,19
2015035102,2.0,3,7,9.0,1,31
2015035102,2.0,3,7,9.0,2,31
2015035281,2.0,4,7,4.0,1,65
2015035281,2.0,4,7,4.0,2,65
2015035310,1.0,4,0,9.0,1,71
2015035310,1.0,4,0,9.0,2,71
2015035368,1.0,3,7,4.0,1,47
2015035368,1.0,3,7,4.0,2,47
2015035412,1.0,4,5,4.0,1,58
2015035412,1.0,4,5,4.0,2,58
2015035430,1.0,3,5,9.0,1,28
2015035430,1.0,3,5,9.0,2,28
2015035506,,4,7,,1,.
2015035506,,4,7,,2,.
2015035512,1.0,3,6,9.0,1,27
2015035512,1.0,3,6,9.0,2,27
2015035708,1.0,3,6,4.0,1,17
2015035708,1.0,3,6,4.0,2,17
2015035724,1.0,4,5,4.0,1,48
2015035724,1.0,4,5,4.0,2,48
2015035800,2.0,3,7,4.0,1,11
2015035800,2.0,3,7,4.0,2,11
201503582,1.0,3,6,4.0,1,35
201503582,1.0,3,6,4.0,2,35
2015035907,1.0,3,7,4.0,1,14
2015035907,1.0,3,7,4.0,2,14
2015035917,2.0,4,6,1.0,1,31
2015035917,2.0,4,6,1.0,2,31
2015035918,2.0,3,5,9.0,1,24
2015035918,2.0,3,5,9.0,2,24
2015035980,1.0,3,6,4.0,1,70
2015035980,1.0,3,6,4.0,2,70
2015035989,2.0,3,6,4.0,1,85
2015035989,2.0,3,6,4.0,2,85
2015036185,1.0,4,1,4.0,1,62
2015036185,1.0,4,1,4.0,2,62
201503642,2.0,3,7,9.0,1,30
201503642,2.0,3,7,9.0,2,30
201503644,2.0,3,7,9.0,1,49
201503644,2.0,3,7,9.0,2,49
2015036493,2.0,3,7,4.0,1,54
2015036493,2.0,3,7,4.0,2,54
2015036521,1.0,3,6,4.0,1,18
2015036521,1.0,3,6,4.0,2,18
2015036522,2.0,3,7,4.0,1,17
2015036522,2.0,3,7,4.0,2,17
2015036537,1.0,4,7,4.0,1,17
2015036537,1.0,4,7,4.0,2,17
2015036594,1.0,4,5,4.0,1,88
2015036594,1.0,4,5,4.0,2,88
2015036633,2.0,3,5,4.0,1,70
2015036633,2.0,3,5,4.0,2,70
2015036794,1.0,3,6,4.0,1,81
2015036794,1.0,3,6,4.0,2,81
2015036827,2.0,3,6,9.0,1,39
2015036827,2.0,3,6,9.0,2,39
2015036870,2.0,4,6,4.0,1,39
2015036870,2.0,4,6,4.0,2,39
2015036933,1.0,3,6,3.0,1,18
2015036933,1.0,3,6,3.0,2,18
2015037078,1.0,4,6,4.0,1,6
2015037078,1.0,4,6,4.0,2,6
201503729,2.0,3,7,4.0,1,.
201503729,2.0,3,7,4.0,2,.
2015037458,2.0,3,1,4.0,1,23
2015037458,2.0,3,1,4.0,2,23
2015037530,2.0,4,6,4.0,1,0
2015037530,2.0,4,6,4.0,2,0
2015037821,1.0,4,7,9.0,1,15
2015037821,1.0,4,7,9.0,2,15
2015037882,1.0,4,7,4.0,1,33
2015037882,1.0,4,7,4.0,2,33
2015037984,2.0,3,6,4.0,1,30
2015037984,2.0,3,6,4.0,2,30
2015038403,2.0,4,0,4.0,1,17
2015038403,2.0,4,0,4.0,2,17
201503842,1.0,4,7,4.0,1,14
201503842,1.0,4,7,4.0,2,14
2015038427,2.0,3,5,4.0,1,69
2015038427,2.0,3,5,4.0,2,69
2015038481,2.0,3,6,4.0,1,44
2015038481,2.0,3,6,4.0,2,44
2015038490,1.0,3,5,3.0,1,23
2015038490,1.0,3,5,3.0,2,23
2015038512,2.0,3,5,4.0,1,82
2015038512,2.0,3,5,4.0,2,82
2015038560,1.0,3,5,3.0,1,44
2015038560,1.0,3,5,3.0,2,44
2015038635,2.0,3,5,4.0,1,43
2015038635,2.0,3,5,4.0,2,43
2015038814,2.0,3,6,4.0,1,33
2015038814,2.0,3,6,4.0,2,33
2015038818,1.0,3,5,1.0,1,28
2015038818,1.0,3,5,1.0,2,28
2015038897,2.0,3,7,4.0,1,45
2015038897,2.0,3,7,4.0,2,45
2015038983,2.0,3,7,4.0,1,12
2015038983,2.0,3,7,4.0,2,12
2015039019,1.0,3,7,4.0,1,67
2015039019,1.0,3,7,4.0,2,67
2015039105,1.0,3,6,4.0,1,16
2015039105,1.0,3,6,4.0,2,16
2015039127,2.0,3,5,9.0,1,22
2015039127,2.0,3,5,9.0,2,22
2015039164,1.0,3,1,9.0,1,23
2015039164,1.0,3,1,9.0,2,23
2015039198,1.0,3,0,9.0,1,38
2015039198,1.0,3,0,9.0,2,38
2015039228,1.0,3,6,4.0,1,15
2015039228,1.0,3,6,4.0,2,15
2015039236,1.0,3,6,4.0,1,32
2015039236,1.0,3,6,4.0,2,32
2015039271,1.0,3,1,4.0,1,26
2015039271,1.0,3,1,4.0,2,26
2015039271,2.0,4,1,4.0,2,33
2015039313,1.0,3,7,,1,15
2015039313,1.0,3,7,,2,15
201503940,2.0,3,6,4.0,1,63
201503940,2.0,3,6,4.0,2,63
2015039417,1.0,3,7,4.0,1,59
2015039417,1.0,3,7,4.0,2,59
2015039426,1.0,4,6,4.0,1,35
2015039426,1.0,4,6,4.0,2,35
2015039498,1.0,3,6,4.0,1,40
2015039498,1.0,3,6,4.0,2,40
2015039522,1.0,3,6,9.0,1,32
2015039522,1.0,3,6,9.0,2,32
2015039543,1.0,3,7,4.0,1,63
2015039543,1.0,3,7,4.0,2,63
2015039774,2.0,3,6,9.0,1,44
2015039774,2.0,3,6,9.0,2,44
2015039829,1.0,3,5,9.0,1,20
2015039829,1.0,3,5,9.0,2,20
2015039851,1.0,4,7,4.0,1,39
2015039851,1.0,4,7,4.0,2,39
2015039921,2.0,3,6,9.0,1,13
2015039921,2.0,3,6,9.0,2,13
2015040019,1.0,3,5,,1,36
2015040019,1.0,3,5,,2,36
2015040048,1.0,4,7,4.0,1,13
2015040048,1.0,4,7,4.0,2,13
2015040116,1.0,4,5,9.0,1,28
2015040116,1.0,4,5,9.0,2,28
2015040417,2.0,3,7,4.0,1,64
2015040417,2.0,3,7,4.0,2,64
2015040515,1.0,4,6,4.0,1,18
2015040515,1.0,4,6,4.0,2,18
2015040518,1.0,4,7,4.0,1,22
2015040518,1.0,4,7,4.0,2,22
201504052,1.0,3,7,4.0,1,18
201504052,1.0,3,7,4.0,2,18
2015040583,1.0,3,5,9.0,1,12
2015040583,1.0,3,5,9.0,2,12
2015040588,1.0,4,6,4.0,1,43
2015040588,1.0,4,6,4.0,2,43
2015040761,1.0,3,6,9.0,1,32
2015040761,1.0,3,6,9.0,2,32
2015040807,1.0,3,6,,1,24
2015040807,1.0,3,6,,2,24
2015040837,2.0,3,5,1.0,1,54
2015040837,2.0,3,5,1.0,2,54
2015040899,1.0,3,5,4.0,1,55
2015040899,1.0,3,5,4.0,2,55
2015040921,1.0,4,7,4.0,1,27
2015040921,1.0,4,7,4.0,2,27
2015040957,1.0,4,7,4.0,1,43
2015040957,1.0,4,7,4.0,2,43
2015041056,1.0,3,7,4.0,1,38
2015041056,1.0,3,7,4.0,2,38
2015041071,1.0,4,1,4.0,1,14
2015041071,1.0,4,1,4.0,2,14
201504109,1.0,3,2,1.0,1,68
201504109,1.0,3,2,1.0,2,68
2015041348,1.0,4,6,4.0,1,48
2015041348,1.0,4,6,4.0,2,48
201504135,1.0,3,7,4.0,1,26
201504135,1.0,3,7,4.0,2,26
201504135,2.0,3,7,4.0,2,25
2015041467,1.0,3,6,1.0,1,60
2015041467,1.0,3,6,1.0,2,60
2015041557,2.0,3,6,4.0,1,31
2015041557,2.0,3,6,4.0,2,31
2015041645,1.0,3,5,3.0,1,32
2015041645,1.0,3,5,3.0,2,32
2015041780,1.0,3,7,4.0,1,35
2015041780,1.0,3,7,4.0,2,35
2015041801,1.0,3,6,4.0,1,48
2015041801,1.0,3,6,4.0,2,48
2015041824,1.0,3,2,9.0,1,48
2015041824,1.0,3,2,9.0,2,48
2015041881,1.0,3,6,4.0,1,14
2015041881,1.0,3,6,4.0,2,14
2015041978,1.0,3,5,9.0,1,20
2015041978,1.0,3,5,9.0,2,20
2015042121,,3,0,,1,.
2015042121,,3,0,,2,.
2015042182,1.0,3,7,4.0,1,29
2015042182,1.0,3,7,4.0,2,29
2015042185,2.0,4,6,4.0,1,18
2015042185,2.0,4,6,4.0,2,18
2015042208,1.0,4,6,4.0,1,34
2015042208,1.0,4,6,4.0,2,34
2015042255,1.0,3,7,4.0,1,16
2015042255,1.0,3,7,4.0,2,16
2015042257,,3,7,4.0,1,46
2015042257,,3,7,4.0,2,46
2015042346,2.0,3,6,4.0,1,37
2015042346,2.0,3,6,4.0,2,37
2015042378,2.0,3,7,4.0,1,17
2015042378,2.0,3,7,4.0,2,17
2015042396,1.0,4,7,4.0,1,42
2015042396,1.0,4,7,4.0,2,42
2015042447,1.0,4,7,3.0,1,26
2015042447,1.0,4,7,3.0,2,26
2015042455,1.0,3,7,4.0,1,45
2015042455,1.0,3,7,4.0,2,45
2015042551,,3,0,,1,.
2015042551,,3,0,,2,.
201504256,1.0,3,7,1.0,1,27
201504256,1.0,3,7,1.0,2,27
2015042678,1.0,4,7,4.0,1,14
2015042678,1.0,4,7,4.0,2,14
2015042932,1.0,4,5,4.0,1,52
2015042932,1.0,4,5,4.0,2,52
2015042933,2.0,3,6,4.0,1,50
2015042933,2.0,3,6,4.0,2,50
2015042953,2.0,3,7,9.0,1,28
2015042953,2.0,3,7,9.0,2,28
2015043036,1.0,4,7,4.0,1,21
2015043036,1.0,4,7,4.0,2,21
2015043042,1.0,3,6,4.0,1,28
2015043042,1.0,3,6,4.0,2,28
201504305,1.0,3,7,4.0,1,47
201504305,1.0,3,7,4.0,2,47
2015043064,1.0,3,6,9.0,1,51
2015043064,1.0,3,6,9.0,2,51
2015043069,1.0,3,6,9.0,1,62
2015043069,1.0,3,6,9.0,2,62
201504307,,4,6,4.0,1,.
201504307,,4,6,4.0,2,.
2015043152,1.0,3,7,9.0,1,22
2015043152,1.0,3,7,9.0,2,22
2015043411,1.0,3,7,4.0,1,39
2015043411,1.0,3,7,4.0,2,39
2015043461,2.0,3,7,4.0,1,20
2015043461,2.0,3,7,4.0,2,20
2015043470,1.0,4,7,9.0,1,33
2015043470,1.0,4,7,9.0,2,33
2015043490,2.0,3,7,4.0,1,18
2015043490,2.0,3,7,4.0,2,18
2015043593,2.0,3,7,4.0,1,10
2015043593,2.0,3,7,4.0,2,10
201504360,2.0,3,5,4.0,1,20
201504360,2.0,3,5,4.0,2,20
2015043638,1.0,4,2,9.0,1,41
2015043638,1.0,4,2,9.0,2,41
2015043648,2.0,3,7,4.0,1,21
2015043648,2.0,3,7,4.0,2,21
2015043660,1.0,3,7,4.0,1,44
2015043660,1.0,3,7,4.0,2,44
2015043812,1.0,4,7,4.0,1,26
2015043812,1.0,4,7,4.0,2,26
2015043814,1.0,4,7,4.0,1,53
2015043814,1.0,4,7,4.0,2,53
2015043851,1.0,3,7,4.0,1,23
2015043851,1.0,3,7,4.0,2,23
2015043874,1.0,4,1,9.0,1,24
2015043874,1.0,4,1,9.0,2,24
2015043879,1.0,3,6,4.0,1,17
2015043879,1.0,3,6,4.0,2,17
2015043969,1.0,3,6,4.0,1,10
2015043969,1.0,3,6,4.0,2,10
2015043986,2.0,3,7,4.0,1,31
2015043986,2.0,3,7,4.0,2,31
2015044135,1.0,4,1,4.0,1,69
2015044135,1.0,4,1,4.0,2,69
2015044171,1.0,3,1,1.0,1,52
2015044171,1.0,3,1,1.0,2,52
2015044183,1.0,3,6,9.0,1,15
2015044183,1.0,3,6,9.0,2,15
2015044281,1.0,3,6,4.0,1,20
2015044281,1.0,3,6,4.0,2,20
201504432,1.0,4,5,4.0,1,54
201504432,1.0,4,5,4.0,2,54
2015044374,2.0,3,7,4.0,1,32
2015044374,2.0,3,7,4.0,2,32
2015044476,1.0,4,7,4.0,1,22
2015044476,1.0,4,7,4.0,2,22
2015044555,1.0,3,4,9.0,1,42
2015044555,1.0,3,4,9.0,2,42
2015044582,1.0,3,0,4.0,1,11
2015044582,1.0,3,0,4.0,2,11
2015044620,1.0,3,7,9.0,1,48
2015044620,1.0,3,7,9.0,2,48
2015044795,1.0,3,6,9.0,1,46
2015044795,1.0,3,6,9.0,2,46
2015044895,2.0,3,6,4.0,1,64
2015044895,2.0,3,6,4.0,2,64
2015045041,2.0,3,6,4.0,1,29
2015045041,2.0,3,6,4.0,2,29
2015045147,2.0,4,6,4.0,1,33
2015045147,2.0,4,6,4.0,2,33
2015045212,1.0,3,7,4.0,1,60
2015045212,1.0,3,7,4.0,2,60
2015045308,2.0,3,7,4.0,1,51
2015045308,2.0,3,7,4.0,2,51
2015045324,1.0,3,7,4.0,1,66
2015045324,1.0,3,7,4.0,2,66
2015045339,1.0,3,1,3.0,1,22
2015045339,1.0,3,1,3.0,2,22
2015045435,1.0,3,6,1.0,1,47
2015045435,1.0,3,6,1.0,2,47
2015045453,1.0,4,6,3.0,1,62
2015045453,1.0,4,6,3.0,2,62
2015045510,1.0,3,6,4.0,1,57
2015045510,1.0,3,6,4.0,2,57
2015045651,1.0,3,7,4.0,1,37
2015045651,1.0,3,7,4.0,2,37
2015045722,1.0,3,6,4.0,1,56
2015045722,1.0,3,6,4.0,2,56
2015045735,2.0,3,6,4.0,1,41
2015045735,2.0,3,6,4.0,2,41
2015045860,1.0,4,1,9.0,1,29
2015045860,1.0,4,1,9.0,2,29
2015045942,1.0,3,6,4.0,1,38
2015045942,1.0,3,6,4.0,2,38
2015045996,1.0,3,6,4.0,1,23
2015045996,1.0,3,6,4.0,2,23
2015046100,2.0,3,6,9.0,1,45
2015046100,2.0,3,6,9.0,2,45
2015046148,1.0,3,5,9.0,1,29
2015046148,1.0,3,5,9.0,2,29
2015046170,2.0,3,1,9.0,1,33
2015046170,2.0,3,1,9.0,2,33
2015046182,1.0,3,6,9.0,1,17
2015046182,1.0,3,6,9.0,2,17
2015046221,1.0,3,6,4.0,1,69
2015046221,1.0,3,6,4.0,2,69
2015046325,1.0,3,5,9.0,1,28
2015046325,1.0,3,5,9.0,2,28
2015046353,1.0,3,7,4.0,1,33
2015046353,1.0,3,7,4.0,2,33
2015046501,2.0,3,5,4.0,1,32
2015046501,2.0,3,5,4.0,2,32
201504653,1.0,4,7,9.0,1,51
201504653,1.0,4,7,9.0,2,51
201504660,2.0,3,5,9.0,1,38
201504660,2.0,3,5,9.0,2,38
2015046700,2.0,3,7,4.0,1,56
2015046700,2.0,3,7,4.0,2,56
2015046742,2.0,4,7,9.0,1,50
2015046742,2.0,4,7,9.0,2,50
2015046772,,3,0,9.0,1,.
2015046772,,3,0,9.0,2,.
2015046838,2.0,3,7,9.0,1,18
2015046838,2.0,3,7,9.0,2,18
2015046949,1.0,3,2,4.0,1,22
2015046949,1.0,3,2,4.0,2,22
201504700,1.0,3,7,4.0,1,33
201504700,1.0,3,7,4.0,2,33
2015047013,1.0,3,6,9.0,1,38
2015047013,1.0,3,6,9.0,2,38
2015047018,1.0,3,3,,1,76
2015047018,1.0,3,3,,2,76
2015047019,2.0,3,6,4.0,1,27
2015047019,2.0,3,6,4.0,2,27
2015047035,1.0,3,0,,1,48
2015047035,1.0,3,0,,2,48
2015047318,2.0,3,7,4.0,1,17
2015047318,2.0,3,7,4.0,2,17
2015047339,2.0,3,6,4.0,1,19
2015047339,2.0,3,6,4.0,2,19
201504749,2.0,3,6,4.0,1,50
201504749,2.0,3,6,4.0,2,50
2015047501,1.0,3,5,1.0,1,24
2015047501,1.0,3,5,1.0,2,24
2015047510,1.0,3,7,4.0,1,41
2015047510,1.0,3,7,4.0,2,41
2015047510,2.0,3,6,4.0,2,42
2015047548,2.0,3,6,4.0,1,42
2015047548,2.0,3,6,4.0,2,42
2015047590,1.0,3,7,9.0,1,13
2015047590,1.0,3,7,9.0,2,13
2015047662,2.0,3,6,4.0,1,11
2015047662,2.0,3,6,4.0,2,11
2015047683,1.0,3,7,4.0,1,36
2015047683,1.0,3,7,4.0,2,36
2015047728,2.0,3,7,9.0,1,24
2015047728,2.0,3,7,9.0,2,24
2015047735,1.0,3,5,4.0,1,55
2015047735,1.0,3,5,4.0,2,55
2015047751,1.0,3,6,4.0,1,43
2015047751,1.0,3,6,4.0,2,43
2015047816,1.0,3,5,4.0,1,64
2015047816,1.0,3,5,4.0,2,64
201504784,1.0,4,6,3.0,1,47
201504784,1.0,4,6,3.0,2,47
201504788,1.0,4,7,4.0,1,33
201504788,1.0,4,7,4.0,2,33
2015048078,1.0,3,4,9.0,1,59
2015048078,1.0,3,4,9.0,2,59
2015048095,1.0,3,7,4.0,1,63
2015048095,1.0,3,7,4.0,2,63
2015048126,,4,7,4.0,1,61
2015048126,,4,7,4.0,2,61
2015048221,1.0,4,7,4.0,1,30
2015048221,1.0,4,7,4.0,2,30
2015048243,1.0,3,2,9.0,1,42
2015048243,1.0,3,2,9.0,2,42
2015048244,1.0,3,7,,1,38
2015048244,1.0,3,7,,2,38
2015048335,1.0,3,7,9.0,1,59
2015048335,1.0,3,7,9.0,2,59
2015048376,1.0,3,7,4.0,1,15
2015048376,1.0,3,7,4.0,2,15
2015048402,1.0,3,7,4.0,1,59
2015048402,1.0,3,7,4.0,2,59
2015048421,1.0,3,5,,1,54
2015048421,1.0,3,5,,2,54
2015048422,,3,0,9.0,1,.
2015048422,,3,0,9.0,2,.
2015048449,1.0,4,6,4.0,1,32
2015048449,1.0,4,6,4.0,2,32
201504850,1.0,3,7,4.0,1,35
201504850,1.0,3,7,4.0,2,35
2015048571,,4,7,,1,.
2015048571,,4,7,,2,.
2015048715,2.0,3,0,4.0,1,57
2015048715,2.0,3,0,4.0,2,57
2015048723,2.0,3,6,4.0,1,50
2015048723,2.0,3,6,4.0,2,50
2015048730,1.0,3,6,3.0,1,31
2015048730,1.0,3,6,3.0,2,31
2015048735,2.0,4,6,4.0,1,21
2015048735,2.0,4,6,4.0,2,21
2015048784,1.0,3,7,4.0,1,22
2015048784,1.0,3,7,4.0,2,22
2015048786,1.0,3,7,9.0,1,60
2015048786,1.0,3,7,9.0,2,60
2015048818,1.0,3,7,,1,55
2015048818,1.0,3,7,,2,55
2015048895,1.0,3,6,4.0,1,57
2015048895,1.0,3,6,4.0,2,57
201504892,1.0,4,7,4.0,1,39
201504892,1.0,4,7,4.0,2,39
2015048948,1.0,4,1,4.0,1,28
2015048948,1.0,4,1,4.0,2,28
2015048995,2.0,3,7,4.0,1,27
2015048995,2.0,3,7,4.0,2,27
2015049109,1.0,3,7,4.0,1,51
2015049109,1.0,3,7,4.0,2,51
2015049156,2.0,3,5,9.0,1,7
2015049156,2.0,3,5,9.0,2,7
2015049261,1.0,4,7,4.0,1,26
2015049261,1.0,4,7,4.0,2,26
2015049348,1.0,3,7,4.0,1,26
2015049348,1.0,3,7,4.0,2,26
2015049369,1.0,3,5,4.0,1,34
2015049369,1.0,3,5,4.0,2,34
2015049443,1.0,3,6,9.0,1,57
2015049443,1.0,3,6,9.0,2,57
201504962,1.0,4,1,4.0,1,25
201504962,1.0,4,1,4.0,2,25
2015049675,2.0,3,5,,1,55
2015049675,2.0,3,5,,2,55
2015049689,2.0,3,6,9.0,1,44
2015049689,2.0,3,6,9.0,2,44
2015049693,1.0,3,1,9.0,1,62
2015049693,1.0,3,1,9.0,2,62
2015049693,2.0,3,7,9.0,2,58
2015049804,2.0,4,6,4.0,1,45
2015049804,2.0,4,6,4.0,2,45
2015049871,2.0,3,7,4.0,1,23
2015049871,2.0,3,7,4.0,2,23
2015049943,1.0,3,0,1.0,1,53
2015049943,1.0,3,0,1.0,2,53
2015050078,2.0,3,6,,1,57
2015050078,2.0,3,6,,2,57
2015050296,1.0,3,5,3.0,1,53
2015050296,1.0,3,5,3.0,2,53
2015050375,1.0,3,6,4.0,1,41
2015050375,1.0,3,6,4.0,2,41
2015050439,2.0,3,7,4.0,1,30
2015050439,2.0,3,7,4.0,2,30
2015050462,1.0,4,7,4.0,1,43
2015050462,1.0,4,7,4.0,2,43
201505047,2.0,3,1,4.0,1,31
201505047,2.0,3,1,4.0,2,31
2015050626,2.0,3,7,9.0,1,54
2015050626,2.0,3,7,9.0,2,54
2015050628,1.0,3,6,4.0,1,41
2015050628,1.0,3,6,4.0,2,41
2015050786,1.0,3,6,9.0,1,46
2015050786,1.0,3,6,9.0,2,46
2015050787,2.0,3,0,4.0,1,21
2015050787,2.0,3,0,4.0,2,21
2015050832,1.0,4,6,4.0,1,21
2015050832,1.0,4,6,4.0,2,21
2015050880,1.0,4,6,4.0,1,29
2015050880,1.0,4,6,4.0,2,29
201505089,2.0,3,7,4.0,1,49
201505089,2.0,3,7,4.0,2,49
2015050988,2.0,3,6,4.0,1,72
2015050988,2.0,3,6,4.0,2,72
201505100,1.0,4,7,4.0,1,20
201505100,1.0,4,7,4.0,2,20
2015051003,2.0,3,7,4.0,1,33
2015051003,2.0,3,7,4.0,2,33
201505101,2.0,4,7,4.0,1,68
201505101,2.0,4,7,4.0,2,68
2015051071,1.0,3,5,9.0,1,30
2015051071,1.0,3,5,9.0,2,30
2015051160,1.0,3,1,4.0,1,25
2015051160,1.0,3,1,4.0,2,25
2015051359,2.0,3,7,4.0,1,27
2015051359,2.0,3,7,4.0,2,27
201505139,1.0,3,7,4.0,1,50
201505139,1.0,3,7,4.0,2,50
2015051447,2.0,3,7,4.0,1,26
2015051447,2.0,3,7,4.0,2,26
201505146,1.0,3,4,1.0,1,32
201505146,1.0,3,4,1.0,2,32
2015051488,,4,6,4.0,1,14
2015051488,,4,6,4.0,2,14
2015051589,,3,0,,1,.
2015051589,,3,0,,2,.
2015051656,2.0,3,7,4.0,1,29
2015051656,2.0,3,7,4.0,2,29
2015051764,1.0,3,6,4.0,1,57
2015051764,1.0,3,6,4.0,2,57
2015052094,1.0,3,6,9.0,1,22
2015052094,1.0,3,6,9.0,2,22
2015052109,1.0,3,6,4.0,1,20
2015052109,1.0,3,6,4.0,2,20
2015052217,2.0,3,7,4.0,1,25
2015052217,2.0,3,7,4.0,2,25
2015052291,1.0,3,6,1.0,1,29
2015052291,1.0,3,6,1.0,2,29
2015052343,1.0,3,5,9.0,1,31
2015052343,1.0,3,5,9.0,2,31
